step	p_accept_mu1	p_accept_gamma	p_accept_pi		p_accept_Tinf	p_accept_spa1	sigma_mu1	sigma_gamma	sigma_pi	sigma_spa1	n_like_zero
1	1.00000	1.00000	1.00000	1.00000	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
500	0.85571	1.00000	1.00000	0.04726	1.00000	0.000100000000000	1.000000000000000	0.010000000000000	0.010000000000000	0
1000	0.80000	1.00000	0.96400	0.06140	1.00000	0.000150000000000	1.000000000000000	0.015000000000000	0.010000000000000	0
1500	0.76400	1.00000	0.98200	0.06392	1.00000	0.000225000000000	1.000000000000000	0.022500000000000	0.010000000000000	0
2000	0.71800	1.00000	0.95000	0.06569	1.00000	0.000337500000000	1.000000000000000	0.033750000000000	0.010000000000000	0
2500	0.65600	1.00000	0.91800	0.06700	1.00000	0.000506250000000	1.000000000000000	0.050625000000000	0.010000000000000	0
3000	0.53600	1.00000	0.87600	0.06615	1.00000	0.000759375000000	1.000000000000000	0.075937500000000	0.010000000000000	0
3500	0.57800	1.00000	0.79600	0.06575	1.00000	0.001139062500000	1.000000000000000	0.113906250000000	0.010000000000000	0
4000	0.56000	1.00000	0.67600	0.06490	1.00000	0.001708593750000	1.000000000000000	0.170859375000000	0.010000000000000	0
4500	0.51000	1.00000	0.61400	0.06327	1.00000	0.002562890625000	1.000000000000000	0.256289062500000	0.010000000000000	0
5000	0.53200	1.00000	0.51200	0.06231	1.00000	0.003844335937500	1.000000000000000	0.384433593750000	0.010000000000000	0
5500	0.52600	1.00000	0.38200	0.06118	1.00000	0.005766503906250	1.000000000000000	0.576650390625000	0.010000000000000	0
6000	0.52800	1.00000	0.36800	0.06030	1.00000	0.008649755859375	1.000000000000000	0.576650390625000	0.010000000000000	0
6500	0.73600	1.00000	0.36267	0.05909	1.00000	0.012974633789063	1.000000000000000	0.576650390625000	0.010000000000000	0
7000	0.67400	1.00000	0.36750	0.05863	1.00000	0.019461950683594	1.000000000000000	0.576650390625000	0.010000000000000	0
7500	0.42800	1.00000	0.36520	0.05960	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
8000	0.44700	1.00000	0.36333	0.06126	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
8500	0.45467	1.00000	0.36886	0.06261	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
9000	0.46150	1.00000	0.37000	0.06373	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
9500	0.45480	1.00000	0.37022	0.06472	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
10000	0.45300	1.00000	0.36900	0.06561	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
10500	0.45257	1.00000	0.36727	0.06644	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
11000	0.45125	1.00000	0.36583	0.06707	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
11500	0.45089	1.00000	0.36985	0.06741	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
12000	0.44880	1.00000	0.36971	0.06760	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
12500	0.44873	1.00000	0.36640	0.06797	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
13000	0.45133	1.00000	0.36575	0.06822	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
13500	0.45231	1.00000	0.36506	0.06871	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
14000	0.45157	1.00000	0.36711	0.06920	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
14500	0.45080	1.00000	0.37021	0.06936	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
15000	0.44850	1.00000	0.36940	0.06979	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
15500	0.44765	1.00000	0.36819	0.07032	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
16000	0.44811	1.00000	0.36882	0.07056	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
16500	0.44895	1.00000	0.36974	0.07077	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
17000	0.44790	1.00000	0.37050	0.07107	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
17500	0.44762	1.00000	0.36992	0.07136	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
18000	0.44664	1.00000	0.37238	0.07156	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
18500	0.44757	1.00000	0.37259	0.07176	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
19000	0.44700	1.00000	0.37193	0.07196	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
19500	0.44584	1.00000	0.37193	0.07223	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
20000	0.44715	1.00000	0.37140	0.07242	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
20500	0.44533	1.00000	0.37123	0.07265	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
21000	0.44607	1.00000	0.37150	0.07297	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
21500	0.44676	1.00000	0.37230	0.07321	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
22000	0.44553	1.00000	0.37247	0.07334	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
22500	0.44529	1.00000	0.37251	0.07360	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
23000	0.44606	1.00000	0.37239	0.07378	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
23500	0.44612	1.00000	0.37286	0.07392	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
24000	0.44547	1.00000	0.37232	0.07400	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
24500	0.44577	1.00000	0.37164	0.07435	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
25000	0.44594	1.00000	0.37025	0.07433	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
25500	0.44530	1.00000	0.37049	0.07440	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
26000	0.44474	1.00000	0.37062	0.07451	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
26500	0.44456	1.00000	0.37074	0.07464	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
27000	0.44470	1.00000	0.37045	0.07465	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
27500	0.44376	1.00000	0.37080	0.07484	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
28000	0.44352	1.00000	0.37057	0.07479	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
28500	0.44321	1.00000	0.37026	0.07487	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
29000	0.44309	1.00000	0.37112	0.07497	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
29500	0.44373	1.00000	0.37135	0.07498	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
30000	0.44357	1.00000	0.37168	0.07497	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
30500	0.44357	1.00000	0.37114	0.07492	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
31000	0.44296	1.00000	0.37046	0.07504	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
31500	0.44298	1.00000	0.37049	0.07504	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
32000	0.44312	1.00000	0.37056	0.07513	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
32500	0.44239	1.00000	0.37022	0.07529	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
33000	0.44235	1.00000	0.36975	0.07542	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
33500	0.44208	1.00000	0.36989	0.07551	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
34000	0.44259	1.00000	0.37000	0.07560	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
34500	0.44225	1.00000	0.36959	0.07565	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
35000	0.44236	1.00000	0.36947	0.07573	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
35500	0.44256	1.00000	0.36934	0.07573	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
36000	0.44300	1.00000	0.37000	0.07585	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
36500	0.44254	1.00000	0.36978	0.07591	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
37000	0.44277	1.00000	0.37047	0.07597	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
37500	0.44262	1.00000	0.37015	0.07591	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
38000	0.44345	1.00000	0.37024	0.07600	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
38500	0.44406	1.00000	0.37045	0.07604	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
39000	0.44416	1.00000	0.37041	0.07621	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
39500	0.44400	1.00000	0.37070	0.07629	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
40000	0.44358	1.00000	0.37091	0.07636	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
40500	0.44290	1.00000	0.37113	0.07644	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
41000	0.44268	1.00000	0.37133	0.07646	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
41500	0.44255	1.00000	0.37104	0.07649	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
42000	0.44269	1.00000	0.37097	0.07658	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
42500	0.44282	1.00000	0.37096	0.07668	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
43000	0.44206	1.00000	0.37097	0.07663	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
43500	0.44178	1.00000	0.37075	0.07672	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
44000	0.44197	1.00000	0.37113	0.07671	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
44500	0.44195	1.00000	0.37127	0.07683	1.00000	0.029192926025391	1.000000000000000	0.576650390625000	0.010000000000000	0
