1,7.55012
2,6.93722
3,6.73353
4,6.53989
5,6.36514
6,6.22041
7,6.08279
8,5.94687
9,5.82103
10,5.69822
11,5.5856
12,5.47447
13,5.3652
14,5.26005
15,5.15916
16,5.07231
17,4.99551
18,4.92617
19,4.85832
20,4.79596
21,4.73464
22,4.67538
23,4.61668
24,4.56053
25,4.50465
26,4.45791
27,4.41149
28,4.36515
29,4.31983
30,4.275
31,4.23321
32,4.1924
33,4.15514
34,4.11817
35,4.0816
