tsk205	1	65	100000000	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	2	142	100000000	13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	3	297	100000000	26	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	4	622	100000000	65	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	5	1254	100000000	130	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	6	2432	100000000	262	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	7	4815	100000000	556	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	8	9692	100000000	1063	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	9	19208	100000000	2040	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	10	38525	100000000	3718	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	11	77203	100000000	6047	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	12	154011	100000000	8512	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	13	307881	100000000	9776	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	14	614970	100000000	9990	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	15	1224150	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	16	2428546	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	17	4777972	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	18	9244019	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	19	17346567	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	20	30759702	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	21	368701	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	22	736520	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	23	1466735	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	24	2901637	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	25	5685991	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	26	114116	100000000	9973	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	27	228988	100000000	9987	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	28	457442	100000000	9993	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	29	912023	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	30	1812445	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	31	3579863	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	32	6921568	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	33	12822827	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	34	22797126	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	35	37820811	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	36	743585	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	37	1480319	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	38	2930288	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	39	5741384	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	40	11032926	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	41	20436087	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	42	34509510	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	43	686945	100000000	9994	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	44	13780	100000000	7936	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	45	27778	100000000	8127	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	46	55117	100000000	8612	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	47	109818	100000000	9275	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	48	2258	100000000	2471	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	49	4469	100000000	2605	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	50	9054	100000000	2998	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	51	18139	100000000	3710	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	52	36389	964079750	5016	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	53	72403	912331549	6789	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	54	142712	864589540	8329	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	55	276982	810622682	9343	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	56	538188	745059614	9866	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	57	1043847	675961035	9990	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	58	20829	613243995	5105	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	59	391	553621065	523	73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	60	814	493128285	529	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	61	1626	440667909	600	77	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	62	3228	401307671	791	63	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	63	6390	369656422	1108	68	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	64	12655	338928087	1784	67	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	65	25110	309267839	2693	70	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	66	48425	284361826	3807	70	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	67	940	262735430	522	99	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	68	1860	242499852	629	82	15	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	69	3749	221617588	836	81	20	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	70	7597	203112195	1272	81	15	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	71	15237	191166795	2008	76	19	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	72	30443	188512018	3381	74	18	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	73	58905	188823828	4319	72	21	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	74	1213	187372519	634	58	29	5	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tsk205	75	2486	191754940	785	70	24	6	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
