#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@popSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="MeanRatePrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="ucldMean.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="MeanRatePrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="ucldMean.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="ucldStdev.c:ThiesDiscoINDELs" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="ucldStdev.c:ThiesDiscoSNPs" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.01" name="distr">
#                <parameter estimate="false" id="RealParameter.02" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.03" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:ThiesDiscoINDELs" id="RelaxedClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ThiesDiscoINDELs">
#                <LogNormal S="@ucldStdev.c:ThiesDiscoINDELs" id="LogNormalDistributionModel.c:ThiesDiscoINDELs" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.04" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="18" id="rateCategories.c:ThiesDiscoINDELs" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#        <distribution id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:ThiesDiscoSNPs" id="RelaxedClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ThiesDiscoINDELs">
#                <LogNormal S="@ucldStdev.c:ThiesDiscoSNPs" id="LogNormalDistributionModel.c:ThiesDiscoSNPs" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.05" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="18" id="rateCategories.c:ThiesDiscoSNPs" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SNPs	treeLikelihood.INDELs	TreeHeight	mutationRate.INDELs	mutationRate.SNPs	ucldMean.INDELs	ucldMean.SNPs	ucldStdev.INDELs	ucldStdev.SNPs	rate.INDELs.mean	rate.INDELs.variance	rate.INDELs.coefficientOfVariation	rate.SNPs.mean	rate.SNPs.variance	rate.SNPs.coefficientOfVariation	popSize	CoalescentConstant.
0	-20158.056038052455	-20135.93961731734	-22.116420735113383	-12593.32516682692	-7542.61445049042	6.203557141938828	1.0	1.0	1.0	1.0	0.1	0.1	0.9678208887080859	0.008814314038174443	0.09734104402675424	1.0413902700502893	0.007384993610208862	0.08436090091008559	0.3	-24.95912182968092
1000	-12453.820131102912	-12435.645434145132	-18.174696957780604	-7831.96073132507	-4603.684702820062	7.2121996107004165	2.4054389608236493	0.2695172389748899	0.7827299854982698	1.0287345983614655	1.6540989760813023	1.0820291040332572	0.5129799138710879	1.2074679474140488	2.8963543925475634	0.7059099341698182	1.4253343196775337	1.2896980341029616	1.0940290595457336	-10.69452413642186
2000	-12036.248834000404	-12015.486963976302	-20.761870024102134	-7489.131170943485	-4526.355793032816	7.233217642814165	2.3615105520179482	0.2923492126473877	0.7191719309533835	1.0166088546135938	1.758577427737788	1.500286335527273	0.45316070034273676	1.0685895655790285	3.310253291393232	0.6378774847030135	1.0344523274174742	1.2090300733432617	1.4372620847206334	-11.461382263756967
3000	-11983.101168257648	-11960.67071378028	-22.430454477367096	-7461.472096770956	-4499.198617009323	7.219621723115277	2.3615105520179482	0.2923492126473877	0.756474680586509	1.0166088546135938	1.856177327909706	1.500286335527273	0.46373313974660013	1.204830882832622	3.2879285768933846	0.654939844548477	0.8700686071993786	1.1557129841932863	1.9671577931003834	-12.535684879972706
4000	-11968.87530965301	-11944.006954953811	-24.868354699198857	-7445.647244268909	-4498.359710684902	7.303249164249264	2.3615105520179482	0.2923492126473877	0.9062483626918355	1.01618933486999	1.9590884033926632	1.6329865073980743	0.5611805991244473	1.7377340912529367	3.396795145272176	0.6151979711432398	0.7852492233686948	1.2108089804531612	2.744736203832588	-13.959680783604492
5000	-11958.04856329429	-11933.145108064567	-24.903455229721306	-7443.960920983434	-4489.184187081134	7.33682403299446	2.3615105520179482	0.2923492126473877	0.9062483626918355	0.9821175509066308	2.0435234975914502	1.6329865073980743	0.14661722655364148	0.056996748865239366	2.0741474406239955	0.5990816384051011	0.7353993012639283	1.2200061321861833	2.2008292667116205	-13.975112742429111
6000	-11951.354290468878	-11924.207406330966	-27.146884137912703	-7441.979320129799	-4482.228086201168	7.33682403299446	2.3615105520179482	0.2923492126473877	0.9062483626918355	0.9821175509066308	2.0435234975914502	1.7065043198748717	0.09233112357135734	0.011976006501813337	1.3387557044070737	0.5597102127987429	0.7027856585815437	1.256115748584006	3.409062680700674	-15.568158708528781
7000	-11947.355901386718	-11921.899639789926	-25.45626159679111	-7445.211365332801	-4476.688274457126	7.3289976363488565	2.3615105520179482	0.2923492126473877	0.9133625664887313	0.974839009666832	2.0435234975914502	1.7270421061922252	0.09850691817557426	0.012494330279646726	1.2792508326975291	0.5588501348312247	0.6574580557649555	1.1859578402325617	2.2042671563038203	-14.254292693972564
8000	-11944.184046761531	-11917.620928120248	-26.563118641282344	-7441.4970423259065	-4476.123885794342	7.3289976363488565	2.3615105520179482	0.2923492126473877	0.8717537789408187	0.974839009666832	2.020442942404074	1.7256398191111608	0.09186880769793665	0.011234695191036596	1.4029750038148325	0.5726449181152331	0.6661054438044625	1.2181194123808428	2.864785579926748	-15.168762872223269
9000	-11938.811943096476	-11912.43266124839	-26.37928184808706	-7436.374874906476	-4476.057786341913	7.429258072414855	2.3615105520179482	0.2923492126473877	0.8717537789408187	0.974839009666832	2.020442942404074	1.7256398191111608	0.09591401717601271	0.011579483343084788	1.2411242487454521	0.5685537069128452	0.605127138022121	1.2551578439387527	2.5212759791541335	-15.11265447087144
10000	-11943.369343586477	-11913.767617184629	-29.60172640184745	-7436.991199129141	-4476.776418055489	7.280966906249068	2.3615105520179482	0.2923492126473877	0.9473176473085806	0.9824203809298939	2.020442942404074	1.7256398191111608	0.09983157519814974	0.013464187748042318	1.3544497256058468	0.5529222306242021	0.6093066806829929	1.170151478433904	4.882130507222819	-17.67428243500107
11000	-11945.065543748517	-11919.54140009459	-25.524143653927467	-7442.586812236568	-4476.954587858022	7.309094916453264	2.3615105520179482	0.2923492126473877	0.9473176473085806	1.0356134180182746	2.020442942404074	1.7819054174894342	0.0990587935139679	0.013549926673158671	1.3479003969598657	0.5620351704442159	0.660945838829918	1.3022820466330196	1.6035505694437848	-14.547958304250466
12000	-11944.461154136605	-11918.53048447995	-25.93066965665537	-7436.284669728734	-4482.245814751215	7.140192423284998	2.3615105520179482	0.2923492126473877	0.9403300278953248	1.0356134180182746	2.0562501136750777	1.8203697350109833	0.08621564795383094	0.014863663646960306	1.3542994563322917	0.5365104705845507	0.6186844180596971	1.2419327529326976	1.9383979207548665	-14.552443445857223
13000	-11941.127535197087	-11913.823880599819	-27.30365459726828	-7436.1826464086525	-4477.6412341911655	7.4041122750461925	2.3615105520179482	0.2923492126473877	0.9403300278953248	0.9735124773366491	2.062706476508998	1.878485034384521	0.0956978968074591	0.01218804592598033	1.308589482650147	0.5224081557875963	0.5248644189666918	1.3040350962822642	2.6424318526610477	-15.430598670958098
14000	-11941.017717838244	-11912.858293045545	-28.15942479269836	-7438.350599822272	-4474.507693223272	7.495554256195092	2.344946324547841	0.30095853895318553	0.9290822571644802	0.9638576502387586	2.062706476508998	1.878485034384521	0.09276550102733205	0.011528224762119036	1.480861731249782	0.5135014256609566	0.5193451297984071	1.3250803976060355	3.19815169311127	-16.095495468823113
15000	-11934.9140862101	-11907.103283502596	-27.81080270750268	-7432.032373147975	-4475.070910354621	7.32389859283317	2.344946324547841	0.30095853895318553	0.9314261313329378	0.9207683278635362	2.062706476508998	1.8621613913541815	0.0907471794398102	0.011588268822658272	1.451060893662201	0.4950150350954907	0.49133859361635634	1.1784254139173405	2.9043366647098074	-15.890002912467562
16000	-11950.733621616933	-11923.152312197575	-27.581309419359005	-7437.135833461652	-4486.016478735924	7.342372096327333	2.344946324547841	0.30095853895318553	0.9401293992813504	0.9243080063393733	2.1124964229681766	1.84862963419717	0.09820112354100155	0.02119140510861009	1.5288854441915352	0.48603902733737625	0.5028327163075259	1.1843863693306371	1.7047148607431248	-16.090751803063213
