#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoINDELs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoINDELs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoINDELs">
#                    <trait id="dateTrait.t:ThiesDiscoINDELs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoINDELs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoINDELs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="CoalescentConstant.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ThiesDiscoSNPs" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ThiesDiscoSNPs" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ThiesDiscoSNPs">
#                    <trait id="dateTrait.t:ThiesDiscoSNPs" spec="beast.evolution.tree.TraitSet" traitname="date">
#                Th086.07=7.0,
#Th106.09=9.0,
#Th230.12=12.0,
#Th074.13=13.0,
#Th132.11=11.0,
#Th162.12=12.0,
#Th196.12=12.0,
#Th106.11=11.0,
#Th117.11=11.0,
#Th134.11=11.0                
#                                    <taxa id="TaxonSet.ThiesDiscoSNPs" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.ThiesDiscoSNPs"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:ThiesDiscoINDELs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoINDELs" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:ThiesDiscoSNPs" name="distribution">
#            <parameter id="clockRate.c:ThiesDiscoSNPs" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoINDELs" name="distribution" x="@popSize.t:ThiesDiscoINDELs">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="PopSizePrior.t:ThiesDiscoSNPs" name="distribution" x="@popSize.t:ThiesDiscoSNPs">
#            <OneOnX id="OneOnX.01" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ThiesDiscoINDELs" id="treeLikelihood.ThiesDiscoINDELs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoINDELs">
#            <siteModel id="SiteModel.s:ThiesDiscoINDELs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoINDELs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoINDELs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoINDELs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoINDELs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoINDELs" id="StrictClock.c:ThiesDiscoINDELs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution data="@ThiesDiscoSNPs" id="treeLikelihood.ThiesDiscoSNPs" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ThiesDiscoSNPs">
#            <siteModel id="SiteModel.s:ThiesDiscoSNPs" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:ThiesDiscoSNPs" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ThiesDiscoSNPs" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ThiesDiscoSNPs" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:ThiesDiscoSNPs" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:ThiesDiscoSNPs" id="StrictClock.c:ThiesDiscoSNPs" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SNPs	treeLikelihood.INDELs	TreeHeight.SNPs	TreeHeight.INDELs	clockRate.SNPs	clockRate.INDELs	mutationRate.INDELs	mutationRate.SNPs	popSize.INDELs	popSize.SNPs	CoalescentConstant.INDELs	CoalescentConstant.SNPs
20000	-20329.47849119771	-20172.9614839331	-156.51700726460942	-11050.847010281519	-9122.114473651582	339.08780901157775	534.8219564485103	2.250919268200982E-4	0.0011067958995771053	0.15037002874090222	1.849629971259098	1836.0349354059383	1031.0909592119801	-72.61080091209136	-69.45247004913442
21000	-20322.901378319082	-20167.325381673094	-155.5759966459895	-11049.714505623255	-9117.610876049841	302.6603173912684	616.6996370863218	2.824850240894278E-4	0.0010802016280966463	0.15037002874090222	1.849629971259098	2282.0595468466176	680.484848387797	-74.11464233767026	-67.20571512765667
22000	-20329.34003949098	-20165.04003824311	-164.30000124786878	-11048.439530082316	-9116.600508160796	456.39738080877976	1193.0052558152147	1.8220323910570524E-4	5.355576019885714E-4	0.15037002874090222	1.849629971259098	2440.254930279376	992.5199994716196	-78.4833559868674	-71.11654030558961
23000	-20339.12459088042	-20169.372902532505	-169.75168834791523	-11051.021313939595	-9118.35158859291	349.3866528632288	1940.4166667528293	2.2231647859316254E-4	3.29683087596867E-4	0.15037002874090222	1.849629971259098	1943.2524353464662	560.786340525535	-85.62073041820557	-70.22949959006544
24000	-20334.865712862582	-20163.8899384081	-170.97577445447868	-11049.25592276822	-9114.63401563988	534.9838043166325	1865.2260226503615	1.4864487900572942E-4	3.3741777478688863E-4	0.15037002874090222	1.849629971259098	2519.012795266884	1050.1020171426683	-83.00220285581851	-73.18530664520247
25000	-20332.012181091635	-20163.937679212308	-168.07450187932753	-11047.295133165448	-9116.64254604686	642.8695325173817	1096.6823299433593	1.182455678352266E-4	5.747385989635967E-4	0.15037002874090222	1.849629971259098	1574.0244262309893	1780.9515125966145	-77.97868675754053	-75.2495211162593
26000	-20334.489466748182	-20163.968750026354	-170.52071672183013	-11047.510182834698	-9116.458567191656	719.5936760864982	1229.5023781672787	1.0884018431756851E-4	5.307586246700701E-4	0.15100480027782168	1.8489951997221785	2030.9447970919377	1291.374195026184	-78.5953946840257	-77.14560345893182
27000	-20330.93187486274	-20167.9088065301	-163.02306833264012	-11053.547495598394	-9114.361310931707	596.7143512693926	623.2048945653387	1.2775402718808395E-4	0.0010952494873033563	0.15100480027782168	1.8489951997221785	1774.9911255865102	1445.2165628401463	-72.98786694817296	-75.27763622244504
28000	-20341.081093553345	-20165.72847021806	-175.35262333528655	-11048.648438354627	-9117.080031863432	681.2403072954227	1927.8723700674798	1.0945594746397982E-4	3.536696878279388E-4	0.15100480027782168	1.8489951997221785	5636.960551150403	1551.5610029620802	-83.45701044298269	-75.91149580063126
29000	-20350.521595287584	-20167.431986363037	-183.08960892454553	-11048.516056260261	-9118.915930102778	507.42508843611444	6720.882107757679	1.6013658756177632E-4	9.727454630671213E-5	0.15100480027782168	1.8489951997221785	8753.78485474412	964.6549699406596	-94.43309003965521	-72.70750695093372
30000	-20346.22682515418	-20168.462011760475	-177.76481339370503	-11050.228137364627	-9118.233874395848	1198.1720635363017	1516.1363097567416	6.84989051917883E-5	4.6260078005654716E-4	0.15100480027782168	1.8489951997221785	3611.8774134442187	1590.9227405590227	-80.50009533785236	-81.70066561372742
31000	-20342.504578928845	-20164.39880459206	-178.1057743367871	-11048.87752583531	-9115.521278756749	848.377732218017	2232.812786316737	9.047140733448554E-5	2.8913877727638446E-4	0.15100480027782168	1.8489951997221785	2642.0587068586033	2018.978628757717	-84.92518398948513	-77.6909296086602
32000	-20337.980668539927	-20166.740767320713	-171.23990121921415	-11048.271517743351	-9118.46924957736	801.3853495991178	902.117892167791	9.174811994530982E-5	7.201267281909982E-4	0.15100480027782168	1.8489951997221785	1927.5246599838758	4205.907102801079	-75.85007456378958	-79.48158948711233
33000	-20350.881056792463	-20167.099655935242	-183.78140085722154	-11047.27971440601	-9119.819941529231	2401.7823069049277	1015.6004474603951	3.258681821348662E-5	6.600324455761045E-4	0.15100480027782168	1.8489951997221785	2643.057245113232	12596.239199342534	-77.41975107540642	-89.04080463615902
34000	-20349.22711050594	-20163.481939853213	-185.7451706527281	-11046.323258536982	-9117.15868131623	1999.5978308740732	2134.4681779504745	3.8240972974863086E-5	3.1119110110973354E-4	0.15100480027782168	1.8489951997221785	4157.156035158082	5313.792227652439	-83.44541312815964	-85.38911002399377
35000	-20330.580155235275	-20168.046960991684	-162.53319424359015	-11049.621841257554	-9118.425119734127	1844.2024838022548	222.40038878347903	3.950031620171394E-5	0.0030119964680018958	0.15100480027782168	1.8489951997221785	332.7306646903096	5776.36011065949	-62.93364303174485	-85.13068883921824
36000	-20336.75653704508	-20171.794738032666	-164.9617990124117	-11051.935041589812	-9119.859696442854	2615.066932074283	188.22097431209545	2.719489642584144E-5	0.00356500492426418	0.15100480027782168	1.8489951997221785	315.6702528888866	7658.77072898902	-61.851852103830666	-88.41164197272693
37000	-20341.103279970597	-20169.485911687087	-171.61736828350976	-11049.121181472818	-9120.36473021427	6280.858247459823	166.7384227089052	1.132266150839997E-5	0.004003425400523663	0.15100480027782168	1.8489951997221785	325.82159071481624	14645.315253259394	-60.007306898551114	-96.23183563577271
38000	-20332.153507092193	-20177.339445563535	-154.81406152865762	-11055.002591551422	-9122.336854012114	835.1004121360041	228.50037737335325	9.288207086517829E-5	0.003401072982570087	0.14019529607510645	1.8598047039248937	297.7179828642396	2529.6667361001737	-63.6728412579532	-77.60923075033016
39000	-20316.84065282956	-20166.03371790341	-150.8069349261501	-11051.269995886289	-9114.76372201712	460.8313925883449	237.0031751801036	1.6465254289132033E-4	0.002913906408871217	0.14019529607510645	1.8598047039248937	276.2749685598985	1620.70331161978	-64.84336817018676	-72.9515546462997
40000	-20319.334533228877	-20166.210125677113	-153.12440755176493	-11047.373098732553	-9118.837026944559	776.1422825122337	211.51727883852254	9.970515164494952E-5	0.0033219703579251136	0.14019529607510645	1.8598047039248937	454.3005327215115	1839.6667818274516	-62.47790130126989	-77.0104075677397
41000	-20336.652700261948	-20170.399639305913	-166.25306095603446	-11049.626689052446	-9120.772950253466	1912.3693672216682	333.11686585487854	4.064454388292183E-5	0.0021332009259709835	0.14019529607510645	1.8598047039248937	639.2375905599029	5553.678394399397	-66.51498213555256	-84.65558685802958
42000	-20328.22918754067	-20171.716898097577	-156.5122894430918	-11054.147113937648	-9117.569784159929	889.5173884558624	249.7182243139148	9.296722049812444E-5	0.002862151040966039	0.1368142940137213	1.8631857059862789	710.5653664730091	1742.475833896407	-65.07988157131327	-77.403284653908
43000	-20324.253604273177	-20170.585933972543	-153.66767030063482	-11050.618984892233	-9119.96694908031	512.7046863439259	309.93391305476035	1.516933470726378E-4	0.0024635075876387066	0.1368142940137213	1.8631857059862789	503.1087554002626	1755.6349242026718	-66.44255689322938	-73.53372119651132
44000	-20316.514481784518	-20165.87647298308	-150.63800880143833	-11051.040767458977	-9114.835705524105	443.6394909246825	242.62955364423667	1.7643249452053208E-4	0.0028605987097474798	0.1368142940137213	1.8631857059862789	770.2858190645248	990.8503922553056	-65.10555797072745	-71.98712563465743
45000	-20314.068161200954	-20163.31506509171	-150.75309610924407	-11046.602919486977	-9116.71214560473	446.4208632020302	241.5353496837753	1.732061376744823E-4	0.002826614559024182	0.1368142940137213	1.8631857059862789	623.9013975943221	1568.3995685647176	-64.69186375088285	-72.26742902381525
46000	-20328.248638802546	-20164.627432605383	-163.62120619716254	-11048.486343321223	-9116.141089284161	581.2296035456318	731.9423402596793	1.2528699405550157E-4	9.510613936829175E-4	0.1368142940137213	1.8631857059862789	971.2770113472832	1208.1257532495995	-74.45019181243151	-75.195577199076
47000	-20328.05896686092	-20167.246355847463	-160.81261101345683	-11049.905436886553	-9117.340918960908	1036.0131305711886	317.3273884067523	7.488708496521232E-5	0.0022320148371417752	0.1368142940137213	1.8631857059862789	470.17065554431633	3373.3442878157553	-66.99866408036783	-79.53719130584157
48000	-20323.324483628232	-20162.53089171682	-160.79359191141438	-11047.57592310803	-9114.954968608788	1184.455978740437	272.032231813983	6.263537478803904E-5	0.0027185457804447368	0.13460733486371457	1.8653926651362855	540.3498081887057	4197.6132977688085	-64.88785372723159	-81.27125008109654
49000	-20322.91049504383	-20164.4539802917	-158.4565147521329	-11050.115408101787	-9114.338572189914	721.6049741916356	413.44832948177327	1.1519348095190426E-4	0.0017900216718083877	0.13460733486371457	1.8653926651362855	678.6073460381687	1594.5971447117724	-68.70633558169882	-75.85576008338954
50000	-20322.27066136375	-20169.024475263686	-153.24618610006175	-11051.633484403641	-9117.390990860044	556.0397415508262	310.75079607115146	1.3765456268111995E-4	0.0022828874277751846	0.13460733486371457	1.8653926651362855	544.514572548728	1372.0848232531569	-65.94795438833118	-73.77425037563745
51000	-20331.16762559774	-20163.622714052908	-167.5449115448305	-11044.716749859128	-9118.905964193778	1685.8020540194093	426.6499534748131	4.669219677805151E-5	0.0017764080728701573	0.13460733486371457	1.8653926651362855	833.7089993003818	3428.3260520479766	-68.72929822140343	-83.94990151409691
52000	-20343.116391976306	-20167.18813563978	-175.92825633652635	-11045.269817888047	-9121.91831775173	2066.8414079646777	698.0060490971199	3.7402306830119064E-5	0.0010850623210522247	0.13460733486371457	1.8653926651362855	2030.7067367808684	4678.645228686209	-74.43721662681448	-85.42413668611337
53000	-20333.96171760857	-20161.67636359482	-172.28535401375018	-11045.421807014802	-9116.254556580017	1019.3785856051287	1037.4238194335353	7.665136961696699E-5	7.05513050440792E-4	0.13103175767887446	1.8689682423211256	1170.9308995844196	2065.291773088399	-78.20261018888556	-79.3841626828688
54000	-20320.080575645476	-20170.92893314927	-149.1516424962069	-11053.344834506452	-9117.584098642817	232.0745048561943	425.96371696639	3.3517557617461177E-4	0.0017887512988036427	0.13103175767887446	1.8689682423211256	1056.638191797171	373.20242196350307	-69.17708017901018	-67.08959372851048
55000	-20322.768589293315	-20168.22096464954	-154.5476246437753	-11050.77165773226	-9117.449306917279	228.1195787215512	842.235168184453	3.400470800579221E-4	8.89169977993981E-4	0.13103175767887446	1.8689682423211256	1066.3555243985827	437.40595901826504	-75.5609699980098	-65.93379085219661
56000	-20320.181080439947	-20168.78706411767	-151.39401632227433	-11049.937028549099	-9118.850035568574	318.833961381194	380.236832756087	2.3603973778531833E-4	0.0018813710178260193	0.13395599123268678	1.8660440087673131	430.73511805905736	845.1880059665581	-69.24630169874122	-69.3426622027496
57000	-20331.221631845667	-20168.098861859904	-163.12276998576195	-11046.059965335711	-9122.038896524193	704.689196698987	609.1867113496555	1.1080008538753267E-4	0.0013300143933820203	0.13395599123268678	1.8660440087673131	1338.5202880425945	1509.68439700578	-72.29500555023441	-76.3087885160264
58000	-20307.591166454145	-20162.973980939583	-144.61718551456056	-11049.93514230165	-9113.038838637933	221.6839136414943	291.85791498026384	3.7024393985290603E-4	0.0023590506953894076	0.14311568115113313	1.8568843188488668	830.3570395113408	465.36997063124875	-66.27856938416004	-65.47392762901657
59000	-20330.082647873132	-20168.644517116532	-161.4381307565993	-11048.702607956237	-9119.941909160296	401.59784616075797	891.7754608540489	2.0069074252909385E-4	8.348970255144277E-4	0.13589877538418815	1.8641012246158117	2352.656760454156	902.5598804285992	-76.14124177134627	-70.72835344281496
60000	-20332.45994879264	-20165.389024708253	-167.0709240843849	-11048.185785258951	-9117.2032394493	539.6259187486952	1261.0962714625464	1.4650170996021272E-4	5.756644839136312E-4	0.13958503328699784	1.860414966713002	1968.2224248645116	1138.6428217790674	-78.74437804789255	-73.70406761954148
