green.200    Pf3D7_07_v3	150001	175000    0    2.61365159204707e-07
green.201    Pf3D7_07_v3	180001	200000    2    3.98502278184268e-07
green.202    Pf3D7_07_v3	205001	210000    0    1.47274015854508e-06
green.204    Pf3D7_07_v3	360001	380000    6    3.08985524604613e-07
green.205    Pf3D7_07_v3	385001	390000    0    1.54173239980327e-06
green.206    Pf3D7_07_v3	395001	420000    1    3.13016752919782e-07
green.207    Pf3D7_07_v3	425001	445000    2    4.01052633163179e-07
green.208    Pf3D7_07_v3	450001	495000    25    5.44068813230476e-07
green.209    Pf3D7_07_v3	500001	505000    0    1.58411047246215e-06
green.20    Pf3D7_02_v3	125001	160000    2    2.09313933519406e-07
green.210    Pf3D7_07_v3	600001	615000    1    5.6873243259891e-07
green.211    Pf3D7_07_v3	625001	645000    0    3.73797289127661e-07
green.212    Pf3D7_07_v3	655001	665000    11    6.13469186878802e-06
green.213    Pf3D7_07_v3	670001	675000    0    1.40888319704069e-06
green.214    Pf3D7_07_v3	680001	685000    0    1.62550682804503e-06
green.215    Pf3D7_07_v3	690001	695000    0    1.48632517218965e-06
green.216    Pf3D7_07_v3	700001	715000    0    5.43908509789676e-07
green.217    Pf3D7_07_v3	720001	725000    0    1.52831056838623e-06
green.218    Pf3D7_07_v3	730001	745000    4    5.2971608191307e-07
green.219    Pf3D7_07_v3	750001	840000    9    4.49985445950927e-07
green.21    Pf3D7_02_v3	165001	195000    3    3.02601352733335e-07
green.220    Pf3D7_07_v3	845001	860000    0    6.24802495017244e-07
green.221    Pf3D7_07_v3	865001	915000    6    1.8013527732023e-07
green.222    Pf3D7_07_v3	920001	925000    0    1.58628785324037e-06
green.223    Pf3D7_07_v3	930001	945000    2    4.52800231783005e-07
green.224    Pf3D7_07_v3	950001	955000    0    1.76653856418756e-06
green.225    Pf3D7_07_v3	960001	995000    1    2.3910403683507e-07
green.226    Pf3D7_07_v3	1000001	1045000    0    1.61084424172296e-07
green.227    Pf3D7_07_v3	1050001	1055000    0    1.68429680570746e-06
green.228    Pf3D7_07_v3	1060001	1080000    5    1.80289311078563e-06
green.229    Pf3D7_07_v3	1100001	1140000    1    2.11997445942688e-07
green.22    Pf3D7_02_v3	200001	225000    0    3.23579014696968e-07
green.230    Pf3D7_07_v3	1155001	1160000    1    1.6757301711733e-06
green.231    Pf3D7_07_v3	1165001	1190000    1    3.11344875694715e-07
green.232    Pf3D7_07_v3	1195001	1280000    20    2.75979284234802e-07
green.233    Pf3D7_07_v3	1290001	1325000    1    2.3474904748519e-07
green.234    Pf3D7_07_v3	1335001	1345000    1    7.91271489247339e-07
green.235    Pf3D7_07_v3	1350001	1380000    0    2.33291803065756e-07
green.236    Pf3D7_08_v3	80001	95000    2    6.42568964660464e-07
green.237    Pf3D7_08_v3	100001	200000    1    8.57805345455006e-08
green.238    Pf3D7_08_v3	205001	225000    1    5.02278632783523e-07
green.239    Pf3D7_08_v3	235001	245000    0    7.97366223488504e-07
green.23    Pf3D7_02_v3	230001	250000    0    3.99639329827177e-07
green.240    Pf3D7_08_v3	250001	295000    1    1.76994018120052e-07
green.241    Pf3D7_08_v3	300001	320000    0    3.65420136334036e-07
green.242    Pf3D7_08_v3	325001	345000    1    4.03178700120038e-07
green.243    Pf3D7_08_v3	350001	375000    0    3.05759874965043e-07
green.244    Pf3D7_08_v3	385001	390000    0    1.57791245326073e-06
green.245    Pf3D7_08_v3	400001	425000    3    3.84311169056361e-07
green.246    Pf3D7_08_v3	470001	495000    0    3.4001129818628e-07
green.247    Pf3D7_08_v3	500001	530000    0    2.73640159705407e-07
green.248    Pf3D7_08_v3	535001	550000    0    5.3162466349372e-07
green.249    Pf3D7_08_v3	555001	595000    1    2.15905515077631e-07
green.24    Pf3D7_02_v3	255001	345000    6    2.72253466532962e-07
green.250    Pf3D7_08_v3	600001	645000    0    1.92692421319948e-07
green.251    Pf3D7_08_v3	650001	695000    1    1.95258684339595e-07
green.252    Pf3D7_08_v3	705001	715000    0    8.39153318291739e-07
green.253    Pf3D7_08_v3	725001	745000    0    3.35681591701717e-07
green.254    Pf3D7_08_v3	750001	785000    1    2.32078379013709e-07
green.255    Pf3D7_08_v3	790001	795000    1    1.49421812807581e-06
green.256    Pf3D7_08_v3	800001	810000    0    8.12813180988799e-07
green.257    Pf3D7_08_v3	820001	825000    1    1.53142824969209e-06
green.258    Pf3D7_08_v3	830001	835000    0    1.46661833770576e-06
green.259    Pf3D7_08_v3	840001	880000    2    1.8630534436733e-07
green.25    Pf3D7_02_v3	350001	395000    2    1.79515465363627e-07
green.260    Pf3D7_08_v3	885001	890000    0    1.61815961006186e-06
green.261    Pf3D7_08_v3	900001	910000    1    7.72153143769893e-07
green.262    Pf3D7_08_v3	920001	935000    1    5.74907961006838e-07
green.263    Pf3D7_08_v3	940001	945000    4    1.51965748059479e-06
green.264    Pf3D7_08_v3	950001	970000    1    4.18340729947142e-07
green.265    Pf3D7_08_v3	975001	995000    8    2.15509357695915e-06
green.266    Pf3D7_08_v3	1000001	1045000    9    1.82949573893947e-07
