greenS.233    Pf3D7_07_v3	1290001	1325000    0    2.0503931366423e-07
greenS.234    Pf3D7_07_v3	1335001	1345000    1    8.07171570105453e-07
greenS.235    Pf3D7_07_v3	1350001	1380000    0    2.89484626783316e-07
greenS.236    Pf3D7_08_v3	80001	95000    2    6.01410688113436e-07
greenS.238    Pf3D7_08_v3	205001	225000    0    4.101248339441e-07
greenS.239    Pf3D7_08_v3	235001	245000    0    7.99542898030652e-07
greenS.23    Pf3D7_02_v3	230001	250000    0    4.37835231859157e-07
greenS.240    Pf3D7_08_v3	250001	295000    1    1.65621906831084e-07
greenS.241    Pf3D7_08_v3	300001	320000    0    4.45828713710443e-07
greenS.242    Pf3D7_08_v3	325001	345000    0    4.92094199855286e-07
greenS.243    Pf3D7_08_v3	350001	375000    0    3.72279396733585e-07
greenS.244    Pf3D7_08_v3	385001	390000    0    1.59265859704673e-06
greenS.245    Pf3D7_08_v3	400001	425000    2    3.32151460719609e-07
greenS.246    Pf3D7_08_v3	470001	495000    0    3.42698539492571e-07
greenS.247    Pf3D7_08_v3	500001	530000    0    2.98600340536294e-07
greenS.248    Pf3D7_08_v3	535001	550000    0    6.23358305514669e-07
greenS.249    Pf3D7_08_v3	555001	595000    1    1.88952129567301e-07
greenS.24    Pf3D7_02_v3	255001	345000    4    1.06460016535197e-07
greenS.250    Pf3D7_08_v3	600001	645000    0    1.98088932082195e-07
greenS.251    Pf3D7_08_v3	650001	695000    1    2.02442833840866e-07
greenS.252    Pf3D7_08_v3	705001	715000    0    6.23567493724247e-07
greenS.253    Pf3D7_08_v3	725001	745000    0    3.29828202224629e-07
greenS.254    Pf3D7_08_v3	750001	785000    0    2.61926748333329e-07
greenS.255    Pf3D7_08_v3	790001	795000    0    1.46380983075117e-06
greenS.256    Pf3D7_08_v3	800001	810000    0    9.69551075975266e-07
greenS.257    Pf3D7_08_v3	820001	825000    1    1.65102212686783e-06
greenS.258    Pf3D7_08_v3	830001	835000    0    1.57163476996025e-06
greenS.259    Pf3D7_08_v3	840001	880000    1    1.80871652560539e-07
greenS.25    Pf3D7_02_v3	350001	395000    0    1.71336209009835e-07
greenS.260    Pf3D7_08_v3	885001	890000    0    1.41792038279629e-06
greenS.261    Pf3D7_08_v3	900001	910000    0    8.03346035036087e-07
greenS.262    Pf3D7_08_v3	920001	935000    0    4.75060036258239e-07
greenS.263    Pf3D7_08_v3	940001	945000    2    1.5074953422645e-06
greenS.264    Pf3D7_08_v3	950001	970000    1    4.0919545909176e-07
greenS.265    Pf3D7_08_v3	975001	995000    6    2.15300489668591e-06
greenS.266    Pf3D7_08_v3	1000001	1045000    2    2.03861187484077e-07
greenS.267    Pf3D7_08_v3	1050001	1145000    0    1.03242385213932e-07
greenS.268    Pf3D7_08_v3	1150001	1190000    8    6.11279058208214e-07
greenS.269    Pf3D7_08_v3	1200001	1245000    2    1.95057400559635e-07
greenS.26    Pf3D7_02_v3	400001	405000    0    1.50209236184839e-06
greenS.270    Pf3D7_08_v3	1250001	1275000    10    2.38041366791004e-06
greenS.271    Pf3D7_08_v3	1280001	1325000    0    1.84366380870726e-07
greenS.272    Pf3D7_08_v3	1330001	1345000    1    6.25092792536795e-07
greenS.273    Pf3D7_08_v3	1350001	1365000    0    4.85199183819638e-07
